	chrs	pos	DCIS	INV
SNP665	10	14375000	0.311688	0.333333
SNP666	10	14625000	0.258929	0.34
SNP667	10	14875000	0.181818	0.25
SNP668	10	15125000	0.279943	0.312693
SNP669	10	15375000	0.357724	0.375
SNP670	10	15625000	0.325041	0.287554
SNP671	10	15875000	0.314961	0.3875
SNP672	10	16375000	0.322581	0.35
SNP673	10	16625000	0.352	0.315217
SNP674	10	16875000	0.29732	0.32003
SNP675	10	17125000	0.309103	0.341888
SNP676	10	17375000	0.333333	0.317708
SNP677	10	17625000	0.296188	0.325581
SNP678	10	17875000	0.287565	0.284153
SNP679	10	18125000	0.361396	0.424658
SNP680	10	18375000	0.358539	0.361083
SNP681	10	18625000	0.3625	0.324138
SNP682	10	18875000	0.336895	0.335038
SNP683	10	19125000	0.307087	0.285513
SNP684	10	19375000	0.40625	0.461538
SNP685	10	20125000	0.208333	0.222222
SNP686	10	20375000	0.321267	0.394309
SNP687	10	20875000	0.307692	0.357143
SNP688	10	21125000	0.482759	0.366667
SNP689	10	21375000	0.353723	0.304156
SNP690	10	21625000	0.391753	0.345455
SNP691	10	21875000	0.256545	0.234694
SNP692	10	23375000	0.191919	0.267045
SNP693	10	23625000	0.21663	0.414062
SNP694	10	24375000	0.444444	0.444444
SNP695	10	24875000	0.173077	0.125
SNP696	10	25125000	0.203438	0.343891
SNP697	10	25375000	0.266234	0.191489
SNP698	10	25625000	0.166667	0.336283
SNP699	10	25875000	0.318612	0.355556
SNP700	10	26375000	0.22807	0.35
SNP701	10	26625000	0.23913	0.363636
SNP702	10	26875000	0.213084	0.416667
SNP703	10	27125000	0.215223	0.336538
SNP704	10	27375000	0.229508	0.441767
SNP705	10	27625000	0.280919	0.349296
SNP706	10	27875000	0.164179	0.384615
SNP707	10	28125000	0.191803	0.332203
SNP708	10	28375000	0.215493	0.357278
SNP709	10	28625000	0.197802	0.263158
SNP710	10	28875000	0.268293	0.299252
SNP711	10	29625000	0.300266	0.371968
SNP712	10	29875000	0.233138	0.35508
SNP713	10	30625000	0.26385	0.288848
SNP714	10	30875000	0.188827	0.337648
SNP715	10	31125000	0.173004	0.266055
SNP716	10	31875000	0.425926	0.434783
SNP717	10	32125000	0.321053	0.25641
SNP718	10	32375000	0.226792	0.335689
SNP719	10	32625000	0.212121	0.297521
SNP720	10	32875000	0.360969	0.350348
SNP721	10	33125000	0.23861	0.358289
SNP722	10	33375000	0.149635	0.338462
SNP723	10	33875000	0.16129	0.230769
SNP724	10	34625000	0.240826	0.358333
SNP725	10	34875000	0.433333	0.5
SNP726	10	35125000	0.157895	0.444444
SNP727	10	35375000	0.318841	0.454545
SNP728	10	35875000	0.238482	0.372093
SNP729	10	36875000	0.312057	0.235294
SNP730	10	37125000	0.442308	0.16
SNP731	10	37375000	0.238095	0.336683
SNP732	10	37625000	0.295455	0.2
SNP733	10	37875000	0.392102	0.407166
SNP734	10	38125000	0.368421	0.37156
SNP735	10	38375000	0.329537	0.28341
SNP736	10	38625000	0.379464	0.368627
SNP737	10	38875000	0.402995	0.404602
SNP738	10	39125000	0.317339	0.258325
SNP739	10	42375000	0.355121	0.373984
SNP740	10	42625000	0.340263	0.330885
SNP741	10	42875000	0.364282	0.368976
SNP742	10	43125000	0.295508	0.308725
SNP743	10	43375000	0.413793	0.381579
SNP744	10	43625000	0.37931	0.306122
SNP745	10	44125000	0.324903	0.39404
SNP746	10	44875000	0.348195	0.337748
SNP747	10	45375000	0.371429	0.285714
SNP748	10	45625000	0.30837	0.5
SNP749	10	45875000	0.346264	0.303371
SNP750	10	46125000	0.299379	0.344371
SNP751	10	46375000	0.333333	0.272727
SNP752	10	46875000	0.452423	0.424632
SNP753	10	47125000	0.410219	0.444717
SNP754	10	47375000	0.424242	0.36
SNP755	10	47625000	0.431818	0.25
SNP756	10	47875000	0.392857	0.444444
SNP757	10	48125000	0.318519	0.419753
SNP758	10	48375000	0.335756	0.367041
SNP759	10	48625000	0.361111	0.4
SNP760	10	48875000	0.434694	0.381443
SNP761	10	49125000	0.305665	0.390351
SNP762	10	49375000	0.304569	0.362319
SNP763	10	49625000	0.356143	0.376543
SNP764	10	49875000	0.409539	0.447059
SNP765	10	50125000	0.311646	0.282171
SNP766	10	50375000	0.334772	0.385199
SNP767	10	50625000	0.320279	0.380863
SNP768	10	50875000	0.355972	0.380247
SNP769	10	51375000	0.273543	0.197531
SNP770	10	51625000	0.363038	0.355593
SNP771	10	51875000	0.301543	0.373162
SNP772	10	52125000	0.339959	0.369863
SNP773	10	52375000	0.297821	0.378995
SNP774	10	52625000	0.313015	0.339744
SNP775	10	52875000	0.373626	0.5
SNP776	10	53125000	0.259709	0.414894
SNP777	10	54125000	0.427673	0.283019
SNP778	10	54625000	0.295775	0.3367
SNP779	10	54875000	0.384106	0.2
SNP780	10	55625000	0.334821	0.378619
SNP781	10	55875000	0.32304	0.336364
SNP782	10	56375000	0.369792	0.325
SNP783	10	57375000	0.428571	0.444444
SNP784	10	60125000	0.341772	0.360976
SNP785	10	60375000	0.373913	0.483871
SNP786	10	60625000	0.348162	0.317241
SNP787	10	60875000	0.338798	0.363636
SNP788	10	61875000	0.328283	0.349282
SNP789	10	62125000	0.137255	0.2
SNP790	10	62625000	0.387097	0.357143
SNP791	10	63125000	0.350498	0.371429
SNP792	10	63625000	0.226923	0.266055
SNP793	10	63875000	0.274194	0.413265
SNP794	10	64125000	0.342246	0.386667
SNP795	10	64375000	0.196429	0.377778
SNP796	10	64875000	0.399606	0.291667
SNP797	10	65125000	0.375	0.333333
SNP798	10	67625000	0.351351	0.368932
SNP799	10	67875000	0.386364	0.5
SNP800	10	68125000	0.404432	0.414286
SNP801	10	69625000	0.319038	0.361143
SNP802	10	69875000	0.32351	0.364158
SNP803	10	70125000	0.313475	0.372973
SNP804	10	70375000	0.310739	0.367862
SNP805	10	70625000	0.31201	0.360273
SNP806	10	70875000	0.342205	0.369535
SNP807	10	71125000	0.340736	0.369501
SNP808	10	71375000	0.26975	0.378855
SNP809	10	71625000	0.327677	0.377236
SNP810	10	71875000	0.416901	0.428571
SNP811	10	72125000	0.339161	0.390244
SNP812	10	72375000	0.298723	0.318182
SNP813	10	72625000	0.313851	0.354887
SNP814	10	73125000	0.349843	0.37045
SNP815	10	73375000	0.346023	0.392188
SNP816	10	73625000	0.337957	0.332353
SNP817	10	73875000	0.339869	0.324427
SNP818	10	74125000	0.425	0.407895
SNP819	10	74875000	0.386973	0.405405
SNP820	10	75125000	0.3	0.267857
SNP821	10	75375000	0.305229	0.319392
SNP822	10	75625000	0.326643	0.356972
SNP823	10	75875000	0.29697	0.375
SNP824	10	76375000	0.34375	0.352381
SNP825	10	76625000	0.265	0.395161
SNP826	10	76875000	0.380608	0.374702
SNP827	10	77125000	0.272727	0.235294
SNP828	10	78625000	0.333333	0.338235
SNP829	10	78875000	0.3223	0.399408
SNP830	10	79625000	0.351197	0.384615
SNP831	10	81125000	0.204934	0.295699
SNP832	10	81375000	0.284625	0.348754
SNP833	10	81875000	0.279492	0.328125
SNP834	10	82125000	0.243114	0.346847
SNP835	10	82375000	0.328455	0.372671
SNP836	10	82875000	0.319444	0.375
SNP837	10	84625000	0.270073	0.305389
SNP838	10	85625000	0	0
SNP839	10	85875000	0.273321	0.361664
SNP840	10	86125000	0.359801	0.390777
SNP841	10	86375000	0.29863	0.428571
SNP842	10	88125000	0.198113	0.333333
SNP843	10	88375000	0.288262	0.372549
SNP844	10	88625000	0.263889	0.323944
SNP845	10	88875000	0.306354	0.377133
SNP846	10	89125000	0.353147	0.412371
SNP847	10	89375000	0.364253	0.283401
SNP848	10	89625000	0.342424	0.328767
SNP849	10	90375000	0.333586	0.331492
SNP850	10	90625000	0.273973	0.304762
SNP851	10	90875000	0.361612	0.360947
SNP852	10	91375000	0.351149	0.393494
SNP853	10	91625000	0.37954	0.330935
SNP854	10	92625000	0.379182	0.360465
SNP855	10	92875000	0.298569	0.285
SNP856	10	93375000	0.214286	0.444444
SNP857	10	93625000	0.372024	0.345263
SNP858	10	93875000	0.34	0.272727
SNP859	10	94625000	0.293952	0.376744
SNP860	10	94875000	0.270833	0.5
SNP861	10	95125000	0.325409	0.363322
SNP862	10	95375000	0.335642	0.32666
SNP863	10	95625000	0.4	0.347368
SNP864	10	95875000	0.325472	0.413043
SNP865	10	96125000	0.341204	0.337079
SNP866	10	96375000	0.208955	0.296907
SNP867	10	96875000	0.0409438	0.169697
SNP868	10	97125000	0.231086	0.272165
SNP869	10	97375000	0.356159	0.323364
SNP870	10	97625000	0.333969	0.411985
SNP871	10	97875000	0.339168	0.329159
SNP872	10	98125000	0.347162	0.294118
SNP873	10	98375000	0.341503	0.366071
SNP874	10	98875000	0.331973	0.385274
SNP875	10	99125000	0.358844	0.347995
SNP876	10	99375000	0.315476	0.326767
SNP877	10	99625000	0.366627	0.355689
SNP878	10	99875000	0.146552	0.32
SNP879	10	100125000	0.331947	0.351178
SNP880	10	101125000	0.253012	0.294118
SNP881	10	101375000	0.176316	0.174074
SNP882	10	101625000	0.020197	0.0605643
SNP883	10	101875000	0.011879	0.0616438
SNP884	10	102125000	0.0153725	0.0591354
SNP885	10	102375000	0.0113293	0.0512048
SNP886	10	102625000	0.0495868	0.0416667
SNP887	10	102875000	0.0284091	0.151899
SNP888	10	103375000	0.019544	0.135802
SNP889	10	103875000	0.0392157	0.0645161
SNP890	10	104125000	0.0269163	0.144904
SNP891	10	104375000	0.0201729	0.117089
SNP892	10	104625000	0.0277778	0.127542
SNP893	10	104875000	0.0266904	0.183432
SNP894	10	105125000	0.0241228	0.128205
SNP895	10	105375000	0.019774	0.136364
SNP896	10	105625000	0.025	0.0845771
SNP897	10	105875000	0.0369069	0.092437
SNP898	10	106125000	0.0282575	0.0925926
SNP899	10	106625000	0.1	0
SNP900	10	107375000	0.135593	0.114286
SNP901	10	108375000	0.0335917	0.0873786
SNP902	10	108625000	0.0397351	0.0833333
SNP903	10	111625000	0.340816	0.402062
SNP904	10	112375000	0.357884	0.35497
SNP905	10	112625000	0.364636	0.310992
SNP906	10	112875000	0.257143	0.363014
SNP907	10	113875000	0.389441	0.348485
SNP908	10	114125000	0.336207	0.411765
SNP909	10	114625000	0.351562	0.396825
SNP910	10	114875000	0.425532	0.5
SNP911	10	115375000	0.305031	0.304348
SNP912	10	115875000	0.351971	0.346667
SNP913	10	116125000	0.345387	0.335652
SNP914	10	116375000	0.302752	0.348534
SNP915	10	116625000	0.327082	0.292496
SNP916	10	116875000	0.420765	0.258065
SNP917	10	117125000	0.368421	0.2
SNP918	10	117375000	0.329114	0.396552
SNP919	10	117875000	0.315789	0.391489
SNP920	10	118125000	0.313099	0.370242
SNP921	10	118375000	0.348919	0.364829
SNP922	10	119125000	0.288288	0.25
SNP923	10	119875000	0.305556	0.315789
SNP924	10	120375000	0.344648	0.315068
SNP925	10	120875000	0.341835	0.317582
SNP926	10	121125000	0.358189	0.348571
SNP927	10	121375000	0.395985	0.357314
SNP928	10	121625000	0.354167	0.360324
SNP929	10	122375000	0.367647	0.38
SNP930	10	122625000	0.333333	0.302876
SNP931	10	123125000	0.338346	0.338182
SNP932	10	123625000	0.372054	0.375315
SNP933	10	123875000	0.334706	0.377158
SNP934	10	124125000	0.349057	0.366265
SNP935	10	124375000	0.323547	0.338498
SNP936	10	124625000	0.365854	0.373737
SNP937	10	124875000	0.256098	0.357143
SNP938	10	125375000	0.328671	0.307692
SNP939	10	125625000	0.283784	0.278261
SNP940	10	125875000	0.378151	0.314286
SNP941	10	126125000	0.323217	0.316667
SNP942	10	126375000	0.399293	0.3
SNP943	10	126625000	0.254237	0.307692
SNP944	10	127375000	0.34	0.320366
SNP945	10	127625000	0.407725	0.291262
SNP946	10	127875000	0.41841	0.41791
SNP947	10	128125000	0.377581	0.326316
SNP948	10	128875000	0.35634	0.335456
SNP949	10	129125000	0.373832	0.39075
SNP950	10	129625000	0.0909091	0.393258
SNP951	10	129875000	0.35503	0.331541
SNP952	10	131375000	0.353846	0.263158
SNP953	10	131625000	0.424731	0.354037
SNP954	10	131875000	0.409888	0.373134
SNP955	10	132875000	0.291667	0.3125
SNP956	10	133875000	0.379297	0.358272
SNP957	10	134125000	0.361214	0.350109
SNP958	10	134625000	0.37002	0.350365
SNP959	10	134875000	0.317103	0.326187
SNP960	10	135125000	0.380252	0.370667
SNP961	10	135375000	0.371894	0.352941
SNP962	10	135517373	0.219298	0.323529
SNP963	11	125000	0.147381	0.207692
SNP964	11	375000	0.028024	0.124361
SNP965	11	625000	0.0507394	0.143396
SNP966	11	875000	0.0312852	0.146414
SNP967	11	1125000	0.0615907	0.170501
SNP968	11	1375000	0.0621891	0.118012
SNP969	11	1625000	0.0249633	0.167939
SNP970	11	1875000	0.0348936	0.133333
SNP971	11	2125000	0.0411899	0.183486
SNP972	11	2375000	0.0162917	0.0614035
SNP973	11	2625000	0.0714286	0.216216
SNP974	11	2875000	0.032057	0.159375
SNP975	11	3125000	0.0227531	0.107143
SNP976	11	3375000	0.0417266	0.102113
SNP977	11	3625000	0.0370199	0.11831
SNP978	11	3875000	0.0244755	0.112245
SNP979	11	4125000	0	0.0555556
SNP980	11	4375000	0.0405186	0.176471
SNP981	11	4625000	0.0277564	0.131944
SNP982	11	4875000	0.0285888	0.125561
SNP983	11	5125000	0.0351955	0.136294
SNP984	11	5375000	0.0363636	0.137536
SNP985	11	5625000	0.0395004	0.124585
SNP986	11	5875000	0.0327103	0.124587
SNP987	11	6125000	0.0323292	0.12532
SNP988	11	6375000	0.0232558	0.135135
SNP989	11	6625000	0.0297398	0.127371
SNP990	11	6875000	0.0438749	0.114907
SNP991	11	7125000	0.0280899	0.135036
SNP992	11	7375000	0.0545455	0.176471
SNP993	11	7625000	0.0294291	0.132558
SNP994	11	7875000	0.0701754	0.136364
SNP995	11	8125000	0.044044	0.108262
SNP996	11	8375000	0.0589888	0.10929
SNP997	11	8625000	0.024911	0.103659
SNP998	11	8875000	0.0209205	0.127049
SNP999	11	9125000	0.0276442	0.116162
SNP1000	11	9375000	0.0393499	0.126736
SNP1001	11	9625000	0.028133	0.146199
SNP1002	11	9875000	0.0677083	0.162162
SNP1003	11	10125000	0.00719424	0.0833333
SNP1004	11	10375000	0	0.0714286
SNP1005	11	10625000	0.0146471	0.0899281
SNP1006	11	10875000	0.0328889	0.156364
SNP1007	11	11375000	0.0155709	0.127907
SNP1008	11	11875000	0.0245041	0.15415
SNP1009	11	12125000	0.0381232	0.0976562
SNP1010	11	12375000	0.033	0.0972973
SNP1011	11	12625000	0.0248756	0.128571
SNP1012	11	12875000	0.0199693	0.0934066
SNP1013	11	13375000	0.0929134	0.202797
SNP1014	11	13625000	0.149254	0.15
SNP1015	11	13875000	0.0232558	0.167883
SNP1016	11	14375000	0.0224719	0.125
SNP1017	11	14625000	0.0477816	0.143678
SNP1018	11	14875000	0.0943396	0
SNP1019	11	15125000	0.0169492	0.114943
SNP1020	11	16375000	0.0212766	0.208333
SNP1021	11	16625000	0.0719424	0.169492
SNP1022	11	16875000	0.0263158	0.0733591
SNP1023	11	17125000	0.054878	0.173913
SNP1024	11	17375000	0.0254902	0.157407
SNP1025	11	17625000	0.0465261	0.116279
SNP1026	11	17875000	0	0.180723
SNP1027	11	18125000	0.0262703	0.112644
SNP1028	11	18375000	0.03058	0.080786
SNP1029	11	18625000	0.0283186	0.155844
SNP1030	11	18875000	0.0388889	0.148276
SNP1031	11	19125000	0.051458	0.0933333
SNP1032	11	19875000	0.0283688	0.138298
SNP1033	11	20125000	0.0418895	0.17433
SNP1034	11	20375000	0.0275	0.113095
SNP1035	11	20625000	0.0233885	0.133188
SNP1036	11	20875000	0.0305927	0.0901288
SNP1037	11	22375000	0.0223881	0.142857
SNP1038	11	23125000	0	0
SNP1039	11	24875000	0.0324074	0.12069
SNP1040	11	25125000	0.037037	0.153061
SNP1041	11	26375000	0.04	0.147541
SNP1042	11	26625000	0.0393185	0.175676
SNP1043	11	27375000	0.0217054	0.106312
SNP1044	11	27625000	0.0306748	0.113636
SNP1045	11	27875000	0.0394737	0
SNP1046	11	28125000	0.046549	0.133333
SNP1047	11	28375000	0.0120482	0.130435
SNP1048	11	29625000	0	0.5
SNP1049	11	30875000	0.02581	0.0944206
SNP1050	11	31125000	0.017341	0.133333
SNP1051	11	31375000	0.0386847	0.188525
SNP1052	11	31875000	0.0346535	0.0714286
SNP1053	11	32125000	0.0322581	0.102767
SNP1054	11	32375000	0.0167464	0.0873016
SNP1055	11	32625000	0.0302013	0.0921788
SNP1056	11	32875000	0.00757576	0.167513
SNP1057	11	33125000	0.0402844	0.156069
SNP1058	11	33375000	0.0191571	0.113333
SNP1059	11	33625000	0.02386	0.132383
SNP1060	11	33875000	0.0235935	0.149051
SNP1061	11	34125000	0.0322004	0.126794
SNP1062	11	34375000	0.0185185	0.134615
SNP1063	11	34625000	0.0343716	0.0996678
SNP1064	11	34875000	0.028833	0.0986301
SNP1065	11	35125000	0.0335878	0.157407
SNP1066	11	35375000	0.0179372	0.0876289
SNP1067	11	35625000	0.0185185	0.214286
SNP1068	11	36125000	0.0568182	0.0606061
SNP1069	11	36375000	0.0290645	0.0875421
SNP1070	11	36625000	0.0326087	0.37037
SNP1071	11	39125000	0.037037	0
SNP1072	11	40375000	0.413793	0.4
SNP1073	11	42875000	0	0
SNP1074	11	43375000	0.0368421	0.138158
SNP1075	11	43875000	0.0329245	0.105437
SNP1076	11	44125000	0.0270921	0.115914
SNP1077	11	44375000	0	0.214286
SNP1078	11	44625000	0.0451128	0.226415
SNP1079	11	45875000	0.0276614	0.134897
SNP1080	11	46125000	0.0224719	0.0363636
SNP1081	11	46375000	0.0276817	0.104895
SNP1082	11	46625000	0.0359712	0.0682731
SNP1083	11	46875000	0.0450055	0.102674
SNP1084	11	47125000	0.0350438	0.142105
SNP1085	11	47375000	0.0336177	0.126607
SNP1086	11	47625000	0.0229885	0.0909091
SNP1087	11	47875000	0.0377698	0.146667
SNP1088	11	48375000	0.342045	0.419608
SNP1089	11	48625000	0.0434783	0.152778
SNP1090	11	48875000	0.058642	0.0723982
SNP1091	11	49125000	0.0373095	0.11576
SNP1092	11	49375000	0.0530303	0.120968
SNP1093	11	49625000	0.0232558	0.216216
SNP1094	11	49875000	0.0286344	0.133758
SNP1095	11	50125000	0.0493359	0.127389
SNP1096	11	50375000	0.0175131	0.108374
SNP1097	11	51375000	0.366559	0.423077
SNP1098	11	51625000	0.356414	0.391919
SNP1099	11	55125000	0.452242	0.423611
SNP1100	11	55375000	0.451613	0.5
SNP1101	11	55625000	0.438596	0.266667
SNP1102	11	55875000	0.480851	0.446809
SNP1103	11	56125000	0.475	0.465672
SNP1104	11	56375000	0.414164	0.425461
SNP1105	11	56625000	0.391045	0.468144
SNP1106	11	56875000	0.36	0.474747
SNP1107	11	57125000	0.469388	0.481618
SNP1108	11	57375000	0.413043	0.416084
SNP1109	11	57625000	0.401515	0.423077
SNP1110	11	57875000	0.429521	0.437126
SNP1111	11	58125000	0.41978	0.444954
SNP1112	11	58375000	0.406977	0.461538
SNP1113	11	58625000	0.452991	0.431579
SNP1114	11	58875000	0.445441	0.386005
SNP1115	11	59125000	0.436145	0.465909
SNP1116	11	59375000	0.444798	0.422274
SNP1117	11	59625000	0.453028	0.422877
SNP1118	11	59875000	0.430725	0.408714
SNP1119	11	60125000	0.433504	0.421225
SNP1120	11	60375000	0.456471	0.45614
SNP1121	11	60625000	0.435226	0.445521
SNP1122	11	60875000	0.44521	0.373333
SNP1123	11	61125000	0.391117	0.284553
SNP1124	11	61375000	0.361111	0.421053
SNP1125	11	61625000	0.440563	0.397363
SNP1126	11	61875000	0.400356	0.420561
SNP1127	11	62125000	0.448674	0.456976
SNP1128	11	62375000	0.443439	0.404438
SNP1129	11	62625000	0.449405	0.341121
SNP1130	11	62875000	0.466077	0.425121
SNP1131	11	63125000	0.441441	0.294118
SNP1132	11	63375000	0.45098	0.417197
SNP1133	11	63625000	0.3125	0.348684
SNP1134	11	63875000	0.432531	0.436364
SNP1135	11	64125000	0.434993	0.411985
SNP1136	11	64375000	0.364865	0.312303
SNP1137	11	64625000	0.42543	0.461263
SNP1138	11	64875000	0.453797	0.411883
SNP1139	11	65125000	0.459108	0.408696
SNP1140	11	65375000	0.433462	0.420068
SNP1141	11	65625000	0.432881	0.405858
SNP1142	11	65875000	0.443576	0.419552
SNP1143	11	66125000	0.459211	0.413835
SNP1144	11	66375000	0.442596	0.444354
SNP1145	11	66625000	0.423676	0.392157
SNP1146	11	67375000	0.445788	0.432432
SNP1147	11	67625000	0.425886	0.417127
SNP1148	11	68375000	0.466146	0.391892
SNP1149	11	68625000	0.440582	0.417544
SNP1150	11	68875000	0.439272	0.447494
SNP1151	11	69125000	0.454343	0.422819
SNP1152	11	69375000	0.470588	0.294118
SNP1153	11	69625000	0.433234	0.460606
SNP1154	11	69875000	0.455172	0.436036
SNP1155	11	70125000	0.409341	0.44697
SNP1156	11	70375000	0.441692	0.4448
SNP1157	11	70625000	0	0.48
SNP1158	11	71375000	0.405272	0.402473
SNP1159	11	71625000	0.414179	0.406593
SNP1160	11	71875000	0.432387	0.422053
SNP1161	11	72125000	0.493703	0.40404
SNP1162	11	72375000	0.427179	0.416281
SNP1163	11	72625000	0.38806	0.5
SNP1164	11	72875000	0.452703	0.481481
SNP1165	11	73125000	0.482759	0.361702
SNP1166	11	73375000	0.439394	0.367021
SNP1167	11	73625000	0.426829	0.432341
SNP1168	11	73875000	0.460148	0.425945
SNP1169	11	74125000	0.439286	0.419094
SNP1170	11	74375000	0.474836	0.45042
SNP1171	11	74625000	0.429707	0.402299
SNP1172	11	74875000	0.447566	0.411236
SNP1173	11	75125000	0.450231	0.411565
SNP1174	11	75375000	0.442777	0.429429
SNP1175	11	75625000	0.445714	0.467213
SNP1176	11	75875000	0.482143	0.40678
SNP1177	11	76125000	0.493151	0.482759
SNP1178	11	76375000	0.423729	0.411765
SNP1179	11	76625000	0.346939	0.444444
SNP1180	11	76875000	0.445144	0.416136
SNP1181	11	77125000	0.450122	0.376997
SNP1182	11	77375000	0.456604	0.392523
SNP1183	11	77625000	0.436774	0.417367
SNP1184	11	77875000	0.436813	0.425577
SNP1185	11	78375000	0.452736	0.458333
SNP1186	11	79125000	0.361905	0.444444
SNP1187	11	80625000	0.48	0.307692
SNP1188	11	82375000	0.485915	0.363636
SNP1189	11	82625000	0.42522	0.433934
SNP1190	11	82875000	0.41272	0.373154
SNP1191	11	83125000	0.376344	0.0769231
SNP1192	11	83625000	0.423625	0.38539
SNP1193	11	83875000	0.464286	0.375
SNP1194	11	85125000	0.368421	0.333333
SNP1195	11	85375000	0.416103	0.437414
SNP1196	11	85625000	0.427501	0.424312
SNP1197	11	85875000	0.430454	0.461806
SNP1198	11	86125000	0.436216	0.416185
SNP1199	11	86625000	0.457143	0.413793
SNP1200	11	86875000	0.433846	0.41358
SNP1201	11	87875000	0.48203	0.438889
SNP1202	11	88125000	0.434783	0.375
SNP1203	11	89375000	0.442737	0.431937
SNP1204	11	89625000	0.417045	0.392857
SNP1205	11	89875000	0.442623	0.48374
SNP1206	11	91625000	0.407609	0.481013
SNP1207	11	92125000	0.431818	0.45283
SNP1208	11	92625000	0.456522	0.440678
SNP1209	11	93125000	0.416409	0.394102
SNP1210	11	93375000	0.379845	0.5
SNP1211	11	93875000	0.448696	0.445804
SNP1212	11	94125000	0.448175	0.466543
SNP1213	11	94625000	0.447217	0.418182
SNP1214	11	94875000	0.428016	0.472678
SNP1215	11	95625000	0.437984	0.454942
SNP1216	11	95875000	0.475728	0.472222
SNP1217	11	96125000	0.480349	0.434783
SNP1218	11	97125000	0.431655	0.435897
SNP1219	11	98375000	0.441315	0.434286
SNP1220	11	99375000	0.46789	0.477273
SNP1221	11	99625000	0.432584	0.375
SNP1222	11	99875000	0.431429	0.456853
SNP1223	11	100125000	0.42803	0.451456
SNP1224	11	100875000	0.428992	0.424623
SNP1225	11	101375000	0.43451	0.423163
SNP1226	11	101875000	0.453324	0.4125
SNP1227	11	102125000	0.495238	0.479452
SNP1228	11	102375000	0.448041	0.440922
SNP1229	11	102625000	0.441632	0.439796
SNP1230	11	102875000	0.438174	0.439065
SNP1231	11	103125000	0.444224	0.427664
SNP1232	11	103375000	0.436409	0.392523
SNP1233	11	103875000	0.457338	0.395833
SNP1234	11	104875000	0.423484	0.411934
SNP1235	11	105125000	0.495283	0.4375
